"676","滁州市","Chuzhou","3","192"
"677","阜阳市","Fuyang","3","192"
"678","宿州市","Su'zhou","3","192"
"679","巢湖市","Chaohu","3","192"
"680","六安市","Liuan","3","192"
"681","亳州市","Bozhou","3","192"
"682","池州市","Chizhou","3","192"
"683","宣城市","Xuancheng","3","192"
"684","福州市","Fuzhou","3","195"
"685","厦门市","Xiamen","3","195"
"686","莆田市","Putian","3","195"
"687","三明市","Sanming","3","195"
"688","泉州市","Quanzhou","3","195"
"689","漳州市","Zhangzhou","3","195"
"690","南平市","Nanping","3","195"
"691","龙岩市","Longyan","3","195"
"692","宁德市","Ningde","3","195"
"693","南昌市","Nanchang","3","206"
"694","景德镇市","Jingdezhen","3","206"
"695","萍乡市","Pingxiang","3","206"
"696","九江市","Jiujiang","3","206"
"697","新余市","Xinyu","3","206"
"698","鹰潭市","Yingtan","3","206"
"699","赣州市","Ganzhou","3","206"
"700","吉安市","Jian","3","206"
"701","宜春市","Yichun","3","206"
"702","抚州市","Fu'zhou","3","206"
"703","上饶市","Shangrao","3","206"
"704","济南市","Ji'nan","3","212"
"705","青岛市","Qingdao","3","212"
"706","淄博市","Zibo","3","212"
"707","枣庄市","Zaozhuang","3","212"
"708","东营市","Dongying","3","212"
"709","烟台市","Yantai","3","212"
"710","潍坊市","Weifang","3","212"
"711","济宁市","Jining","3","212"
"712","泰安市","Taian","3","212"
"713","威海市","Weihai","3","212"
"714","日照市","Rizhao","3","212"
"715","莱芜市","Laiwu","3","212"
"716","临沂市","Linyi","3","212"
"717","德州市","Dezhou","3","212"
"718","聊城市","Liaocheng","3","212"
"719","滨州市","Binzhou","3","212"
"720","菏泽市","Heze","3","212"
"721","郑州市","Zhengzhou","3","203"
"722","开封市","Kaifeng","3","203"
"723","洛阳市","Luoyang","3","203"
"724","平顶山市","Pingdingshan","3","203"
"725","安阳市","Anyang","3","203"
"726","鹤壁市","Hebi","3","203"
"727","新乡市","Xinxiang","3","203"
"728","焦作市","Jiaozuo","3","203"
"729","濮阳市","Puyang","3","203"
"730","许昌市","Xuchang","3","203"
"731","漯河市","Luohe","3","203"
"732","三门峡市","Sanmenxia","3","203"
"733","南阳市","Nanyang","3","203"
"734","商丘市","Shangqiu","3","203"
"735","信阳市","Xinyang","3","203"
"736","周口市","Zhoukou","3","203"
"737","驻马店市","Zhumadian","3","203"
"738","武汉市","Wuhan","3","191"
"739","黄石市","Huangshi","3","191"
"740","十堰市","Shiyan","3","191"
"741","宜昌市","Yichang","3","191"
"742","襄阳市","xiangyang","3","191"
"743","鄂州市","Ezhou","3","191"
"744","荆门市","Jingmen","3","191"
"745","孝感市","Xiaogan","3","191"
"746","荆州市","Jingzhou","3","191"
"747","黄冈市","Huanggang","3","191"
"748","咸宁市","Xianning","3","191"
"749","随州市","Suizhou","3","191"
"750","恩施州","Enshitujiazumiaozuzizhizhou","3","191"
"751","Anchorage","Anchorage","3","299"
"752","Cantwell","Cantwell","3","299"
"753","Fairbanks","Fairbanks","3","299"
"754","伯明翰","Birmingham","3","298"
"755","Mobile","Mobile","3","298"
"756","Tuscaloosa","Tuscaloosa","3","298"
"949","香港","Hongkong","2","41"
"950","澳门","Macao","2","41"
"954","台湾","Taiwan","2","41"
"955","台北市","Taipei","3","954"
"956","高雄市","Kaohsiung","3","954"
"957","基隆市","Keelung","3","954"
"958","台中市","Taichung","3","954"
"959","新竹市","Hsinchu","3","954"
"960","台南市","Tainan","3","954"
"961","嘉义市","Chiayi","3","954"
"10000","罗湖区","Luohu","4","432"
"10001","福田区","Futian","4","432"
"10002","南山区","Nanshan District","4","432"
"10003","宝安区","Bao'an District","4","432"
"10004","龙岗区","Longgang","4","432"
"10005","盐田区","Yantian","4","432"
"10006","荔湾区","Liwan","4","431"
"10007","越秀区","Yuexiu","4","431"
"10008","海珠区","Haizhu","4","431"
"10009","天河区","Tianhe","4","431"
"10010","白云区","Baiyun District","4","431"
"10011","黄埔区","Huangpu","4","431"
"10012","番禺区","Panyu","4","431"
"10013","花都区","Huadu","4","431"
"10014","南沙区","Nansha District","4","431"
"10015","萝岗区","Luogang District","4","431"
"10016","增城市","Zengcheng","4","431"
"10017","从化市","Conghua","4","431"
"10018","禅城区","Chancheng","4","436"
"10019","南海区","Nanhai","4","436"
"10020","顺德区","Shunde","4","436"
"10021","三水区","Sanshui","4","436"
"10022","高明区","Gaoming","4","436"
"10023","黄浦区","Huangpu","4","643"
"10024","卢湾区","Luwan","4","643"
"10025","徐汇区","Xuhui","4","643"
"10026","长宁区","Changning District","4","643"
"10027","静安区","Jing'an District","4","643"
"10028","普陀区","Putuo","4","643"
"10029","闸北区","Zhabei","4","643"
"10030","虹口区","Hongkou","4","643"
"10031","杨浦区","Yangpu","4","643"
"10032","闵行区","Minhang","4","643"
"10033","宝山区","Baoshan","4","643"
"10034","嘉定区","Jiading","4","643"
"10035","浦东新区","Pudong New Area","4","643"
"10036","金山区","Jinshan","4","643"
"10037","松江区","Songjiang","4","643"
"10038","青浦区","Qingpu","4","643"
"10039","奉贤区","Fengxian","4","643"
"10040","崇明县","Chongming","4","643"
"10041","东城区","Dongcheng","4","416"
"10042","西城区","Xicheng","4","416"
"10043","崇文区","Chongwen","4","416"
"10044","宣武区","Xuanwu","4","416"
"10045","朝阳区","Chaoyang","4","416"
"10046","丰台区","Fengtai","4","416"
"10047","石景山区","Shijingshan","4","416"
"10048","海淀区","Haidian","4","416"
"10049","门头沟区","Mentougou","4","416"
"10050","房山区","Fangshan","4","416"
"10051","通州区","Tongzhou","4","416"
"10052","顺义区","Shunyi","4","416"
"10053","昌平区","Changping","4","416"
"10054","大兴区","Daxing","4","416"
"10055","怀柔区","Huairou","4","416"
"10056","平谷区","Pinggu","4","416"
"10057","和平区","Heping","4","572"
"10058","河东区","Hedong","4","572"
"10059","河西区","Hexi District","4","572"
"10060","南开区","Nankai District","4","572"
"10061","河北区","Hebei District","4","572"
"10062","红桥区","Hongqiao District","4","572"
"10063","东丽区","Dongli","4","572"
"10064","西青区","West Green Area","4","572"
"10065","津南区","Jinnan District","4","572"
"10066","北辰区","Beichen District","4","572"
"10067","武清区","Wuqing","4","572"
"10068","宝坻区","Baodi","4","572"
"10069","滨海新区","Binhai","4","572"
"10070","和平区","Heping","4","607"
"10071","沈河区","Shenhe","4","607"
"10072","大东区","Dadong","4","607"
"10073","皇姑区","Huanggu","4","607"
"10074","铁西区","Tiexi","4","607"
"10075","苏家屯区","Sujiatun","4","607"
"10076","东陵区","Dongling","4","607"
"10077","沈北新区","ShenBei","4","607"
"10078","于洪区","Yuhong","4","607"
"10079","玄武区","Xunwu","4","571"
"10080","白下区","Baixia","4","571"
"10081","秦淮区","Qinhuai","4","571"
"10082","建邺区","Jianye","4","571"
"10083","鼓楼区","Gulou","4","571"
"10084","下关区","Xiaguan","4","571"
"10085","浦口区","Pukou","4","571"
"10086","栖霞区","Qixia","4","571"
"10087","雨花台区","Yuhuatai","4","571"
"10088","江宁区","Jiangning","4","571"
"10089","六合区","Liuhe","4","571"
"10090","上城区","Shangcheng","4","656"
"10091","下城区","Xiacheng","4","656"
"10092","江干区","Jianggan","4","656"
"10093","拱墅区","Gongshu","4","656"
"10094","西湖区","Xihu","4","656"
"10095","滨江区","Binjiang","4","656"
"10096","萧山区","Xiaoshan","4","656"
"10097","余杭区","Yuhang","4","656"
"10098","江岸区","Jiangan","4","738"
"10099","江汉区","Jianghan","4","738"
"10100","硚口区","Qiaokou","4","738"
"10101","汉阳区","Hanyang","4","738"
"10102","武昌区","Wuchang","4","738"
"10103","青山区","Qingshan","4","738"
"10104","洪山区","Hongshan","4","738"
"10105","东西湖区","Dongxihu","4","738"
"10106","汉南区","Hannan","4","738"
"10107","蔡甸区","Caidian","4","738"
"10108","江夏区","Jiangxia","4","738"
"10109","黄陂区","Huangpi","4","738"
"10110","新洲区","Xinzhou","4","738"
"10111","锦江区","Jinjiang","4","469"
"10112","青羊区","Qingyang","4","469"
"10113","金牛区","Jinniu","4","469"
"10114","武侯区","Wuhou","4","469"
"10115","成华区","Chenghua","4","469"
"10116","龙泉驿区","Longquanyi District","4","469"
"10117","青白江区","Qingbaijiang District","4","469"
"10118","新都区","Xindu District","4","469"
"10119","温江区","Wenjiang","4","469"
"10120","新城区","New City","4","520"
"10121","碑林区","Beilin","4","520"
"10122","莲湖区","Lianhu District","4","520"
"10123","灞桥区","Baqiao District","4","520"
"10124","未央区","Weiyang","4","520"
"10125","雁塔区","Yanta District","4","520"
"10126","阎良区","Yangliang","4","520"
"10127","临潼区","Lintong District","4","520"
"10128","长安区","Chang'an","4","520"
"10129","万州区","Wanzhou","4","468"
"10130","涪陵区","Fuling","4","468"
"10131","渝中区","Yuzhong","4","468"
"10132","大渡口区","Dadukou District","4","468"
"10133","江北区","Jiangbei","4","468"
"10134","沙坪坝区","Shapingba","4","468"
"10135","九龙坡区","Jiulongpo District","4","468"
"10136","南岸区","Nanan Area","4","468"
"10137","北碚区","Beibei","4","468"
"10138","万盛区","Wansheng District","4","468"
"10139","双桥区","Shuangqiao District","4","468"
"10140","渝北区","Yubei","4","468"
"10141","巴南区","Banan","4","468"
"10142","黔江区","Qianjiang District","4","468"
"10143","长寿区","Changshou District","4","468"
"10144","江津区","Jiangjin District","4","468"
"10145","合川区","Hechuan District","4","468"
"10146","永川区","Yongchuan District","4","468"
"10147","南川区","Nanchuan","4","468"
"10148","道里区","haerbindaoli","4","630"
"10149","南岗区","Nangang","4","630"
"10150","道外区","Daowai","4","630"
"10151","平房区","Pingfang","4","630"
"10152","松北区","Songbei","4","630"
"10153","香坊区","Xiangfang","4","630"
"10154","呼兰区","Hulan","4","630"
"10155","阿城区","Acheng","4","630"
"10156","思明区","Siming","4","685"
"10157","海沧区","Haicang","4","685"
"10158","湖里区","Huli","4","685"
"10159","集美区","Jimei","4","685"
"10160","同安区","Tongan","4","685"
"10161","翔安区","Xiangan","4","685"
"10162","中山区","Zhongshan","4","608"
"10163","西岗区","Xigang","4","608"
"10164","沙河口区","Shahekou District","4","608"
"10165","甘井子区","Ganjingzi","4","608"
"10166","旅顺口区","Lushunkou District","4","608"
"10167","金州区","Jinzhou","4","608"
"10168","市南区","Shinan","4","705"
"10169","市北区","Shibei","4","705"
"10170","四方区","Sifang","4","705"
"10171","黄岛区","Huangdao","4","705"
"10172","崂山区","Laoshan","4","705"
"10173","李沧区","Licang","4","705"
"10174","城阳区","Chengyang","4","705"
"12034","澳门半岛","Macao Peninsula","3","950"
"12035","花地玛堂区","Our Lady of Fatima Parish","3","950"
"12036","圣安多尼堂区","St. Anthony Parish","3","950"
"12037","大堂区","Lobby Area","3","950"
"12038","望德堂区","S?o Lázaro","3","950"
"12039","风顺堂区","S?o Louren?o","3","950"
"12040","澳门离岛","Macau Islands","3","950"
"12041","嘉模堂区","Chia die Church Area","3","950"
"12042","圣方济各堂区","St. Francis of Assisi parish","3","950"
"12043","路氹城","Cotai","3","950"
"12044","香港岛","Hong Kong","3","949"
"12045","中西区","Central and Western","3","949"
"12046","东区","Eastern","3","949"
"12047","南区","Southern","3","949"
"12048","湾仔区","Wan Chai District","3","949"
"12049","九龙","Kowloon","3","949"
"12050","九龙城区","Kowloon City","3","949"
"12051","观塘区","Kwun Tong","3","949"
"12052","深水埗区","Sham Shui Po","3","949"
"12053","黄大仙区","Wong Tai Sin","3","949"
"12054","油尖旺区","Yau Tsim Mong District","3","949"
"12055","新界","New Territories","3","949"
"12056","离岛区","Islands","3","949"
"12057","葵青区","Kwai Tsing","3","949"
"12058","北区","North","3","949"
"12059","西贡区","Sai Kung","3","949"
"12060","沙田区","Sha Tin","3","949"
"12061","大埔区","Tai Po","3","949"
"12062","荃湾区","Tsuen Wan","3","949"
"12063","屯门区","Tuen Mun","3","949"
"12064","元朗区","Yuen Long District","3","949"
"12065","昆山","kunshan","4","647"
"12066","泸州","zhou","3","215"
"12067","开平","kaiping","4","437"
"12068","大足区","dazu","4","468"
"12069","塘沽区","tanggu","4","572"
"12070","汉沽区","hangu","4","572"
"12071","大港区","dagang","4","572"
"12072","宁河县","ninghe","4","572"
"12073","静海县","jinghai","4","572"
"12074","蓟县","ji","4","572"
"12076","南汇区","nanhui","4","643"
"12077","济源市","jiyuan","3","203"
"12079","仙桃市","xiantao","3","191"
"12080","潜江市","qianjiang","3","191"
"12081","天门市","tianmen","3","191"
"12082","神农架林区","shennongjialin","3","191"
"12084","五指山市","wuzhishan","3","200"
"12085","琼海市","qionghai","3","200"
"12086","儋州","zhou","3","200"
"12087","文昌市","wenchang","3","200"
"12088","万宁市","wanning","3","200"
"12089","东方市","dongfang","3","200"
"12090","定安县","dingan","3","200"
"12091","屯昌县","tunchang","3","200"
"12092","澄迈县","chengmai","3","200"
"12093","临高县","lingao","3","200"
"12094","白沙黎族自治县","baishalizuzizhi","3","200"
"12095","昌江黎族自治县","changjianglizuzizhi","3","200"
"12096","乐东黎族自治县","ledonglizuzizhi","3","200"
"12097","陵水黎族自治县","lingshuilizuzizhi","3","200"
"12098","保亭黎族苗族自治县","baotinglizumiaozuzizhi","3","200"
"12099","琼中黎族苗族自治县","qiongzhonglizumiaozuzizhi","3","200"
"12100","西沙群岛","xishaqundao","4","14897"
"12101","南沙群岛","nanshaqundao","4","14897"
"12102","中沙群岛的岛礁及其海域","zhongshaqundaodedaojiaojiqihaiyu","4","14897"
"12103","綦江县","jiang","4","468"
"12104","潼南县","nan","4","468"
"12105","铜梁县","tongliang","4","468"
"12106","大足县","dazu","4","468"
"12107","荣昌县","rongchang","4","468"
"12108","璧山县","shan","4","468"
"12109","梁平县","liangping","4","468"
"12110","城口县","chengkou","4","468"
"12111","丰都县","fengdu","4","468"
"12112","垫江县","dianjiang","4","468"
"12113","武隆县","wulong","4","468"
"12114","忠县","zhong","4","468"
"12115","开县","kai","4","468"
"12116","云阳县","yunyang","4","468"
"12117","奉节县","fengjie","4","468"
"12118","巫山县","wushan","4","468"
"12119","巫溪县","wuxi","4","468"
"12120","石柱土家族自治县","shizhutujiazuzizhi","4","468"
"12121","秀山土家族苗族自治县","xiushantujiazumiaozuzizhi","4","468"
"12122","酉阳土家族苗族自治县","youyangtujiazumiaozuzizhi","4","468"
"12123","彭水苗族土家族自治县","pengshuimiaozutujiazuzizhi","4","468"
"12124","江津市","jiangjin","4","468"
"12125","合川市","hechuan","4","468"
"12126","永川市","yongchuan","4","468"
"12127","南川市","nanchuan","4","468"
"12135","思茅市","simao","3","219"
"12143","迪庆藏族自治州","diqingcangzuzizhizhou","3","219"
"12146","海北藏族自治州","haibeicangzuzizhizhou","3","210"
"12152","昌吉回族自治州","changjihuizuzizhizhou","3","218"
"12153","博尔塔拉蒙古自治州","boertalamengguzizhizhou","3","218"
"12154","巴音郭楞蒙古自治州","bayinguolengmengguzizhizhou","3","218"
"12155","克孜勒苏柯尔克孜自治州","kezilesukeerkezizizhizhou","3","218"
"12156","伊犁哈萨克自治州","yilihasakezizhizhou","3","218"
"12157","石河子市","shihezi","3","218"
"12158","阿拉尔市","alaer","3","218"
"12159","图木舒克市","tumushuke","3","218"
"12160","五家渠市","wujiaqu","3","218"
"12161","台北县","taibei","3","954"
"12162","宜兰县","yilan","3","954"
"12163","桃园县","taoyuan","3","954"
"12164","新竹县","xinzhu","3","954"
"12165","苗栗县","miaoli","3","954"
"12166","台中县","taizhong","3","954"
"12167","彰化县","zhanghua","3","954"
"12168","南投县","nantou","3","954"
"12169","云林县","yunlin","3","954"
"12170","嘉义县","jiayi","3","954"
"12171","台南县","tainan","3","954"
"12172","高雄县","gaoxiong","3","954"
"12173","屏东县","pingdong","3","954"
"12174","澎湖县","penghu","3","954"
"12175","台东县","taidong","3","954"
"12176","花莲县","hualian","3","954"
"12177","井陉县","jing","4","573"
"12178","井陉矿区","jingkuang","4","573"
"12179","元氏县","yuanshi","4","573"
"12180","平山县","pingshan","4","573"
"12181","新乐市","xinle","4","573"
"12182","新华区","xinhua","4","573"
"12183","无极县","wuji","4","573"
"12184","晋州市","jinzhou","4","573"
"12185","栾城县","cheng","4","573"
"12186","桥东区","qiaodong","4","573"
"12187","桥西区","qiaoxi","4","573"
"12188","正定县","zhengding","4","573"
"12189","深泽县","shenze","4","573"
"12190","灵寿县","lingshou","4","573"
"12191","藁城市","cheng","4","573"
"12192","行唐县","xingtang","4","573"
"12193","裕华区","yuhua","4","573"
"12194","赞皇县","zanhuang","4","573"
"12195","赵县","zhao","4","573"
"12196","辛集市","xinji","4","573"
"12197","高邑县","gaoyi","4","573"
"12198","鹿泉市","luquan","4","573"
"12199","丰南区","fengnan","4","574"
"12200","丰润区","fengrun","4","574"
"12201","乐亭县","leting","4","574"
"12202","古冶区","guye","4","574"
"12203","唐海县","tanghai","4","574"
"12204","开平区","kaiping","4","574"
"12205","滦南县","luannan","4","574"
"12206","滦县","luan","4","574"
"12207","玉田县","yutian","4","574"
"12208","路北区","lubei","4","574"
"12209","路南区","lunan","4","574"
"12210","迁安市","qianan","4","574"
"12211","迁西县","qianxi","4","574"
"12212","遵化市","zunhua","4","574"
"12213","北戴河区","beidaihe","4","575"
"12214","卢龙县","lulong","4","575"
"12215","山海关区","shanhaiguan","4","575"
"12216","抚宁县","funing","4","575"
"12217","昌黎县","changli","4","575"
"12218","海港区","haigang","4","575"
"12219","青龙满族自治县","qinglongmanzuzizhi","4","575"
"12220","丛台区","congtai","4","576"
"12221","临漳县","linzhang","4","576"
"12222","复兴区","fuxing","4","576"
"12223","大名县","daming","4","576"
"12224","峰峰矿区","fengfengkuang","4","576"
"12225","广平县","guangping","4","576"
"12226","成安县","chengan","4","576"
"12227","曲周县","quzhou","4","576"
"12228","武安市","wuan","4","576"
"12229","永年县","yongnian","4","576"
"12230","涉县","she","4","576"
"12231","磁县","ci","4","576"
"12232","肥乡县","feixiang","4","576"
"12233","邯山区","hanshan","4","576"
"12234","邯郸县","handan","4","576"
"12235","邱县","qiu","4","576"
"12236","馆陶县","guantao","4","576"
"12237","魏县","wei","4","576"
"12238","鸡泽县","jize","4","576"
"12239","临城县","lincheng","4","577"
"12240","临西县","linxi","4","577"
"12241","任县","ren","4","577"
"12242","内丘县","neiqiu","4","577"
"12243","南和县","nanhe","4","577"
"12244","南宫市","nangong","4","577"
"12245","威县","wei","4","577"
"12246","宁晋县","ningjin","4","577"
"12247","巨鹿县","julu","4","577"
"12248","平乡县","pingxiang","4","577"
"12249","广宗县","guangzong","4","577"
"12250","新河县","xinhe","4","577"
"12251","柏乡县","baixiang","4","577"
"12252","桥东区","qiaodong","4","577"
"12253","桥西区","qiaoxi","4","577"
"12254","沙河市","shahe","4","577"
"12255","清河县","qinghe","4","577"
"12256","邢台县","xingtai","4","577"
"12257","隆尧县","longyao","4","577"
"12258","博野县","boye","4","578"
"12259","唐县","tang","4","578"
"12260","安国市","anguo","4","578"
"12261","安新县","anxin","4","578"
"12262","定兴县","dingxing","4","578"
"12263","定州市","dingzhou","4","578"
"12264","容城县","rongcheng","4","578"
"12265","徐水县","xushui","4","578"
"12266","新市区","xin","4","578"
"12267","易县","yi","4","578"
"12268","曲阳县","quyang","4","578"
"12269","望都县","wangdu","4","578"
"12270","涞水县","shui","4","578"
"12271","涞源县","yuan","4","578"
"12272","涿州市","zhou","4","578"
"12273","清苑县","qingyuan","4","578"
"12274","满城县","mancheng","4","578"
"12275","蠡县","","4","578"
"12276","阜平县","fuping","4","578"
"12277","雄县","xiong","4","578"
"12278","顺平县","shunping","4","578"
"12279","高碑店市","gaobeidian","4","578"
"12280","高阳县","gaoyang","4","578"
"12281","万全县","wanquan","4","579"
"12282","下花园区","xiahuayuan","4","579"
"12283","宣化区","xuanhua","4","579"
"12284","宣化县","xuanhua","4","579"
"12285","尚义县","shangyi","4","579"
"12286","崇礼县","chongli","4","579"
"12287","康保县","kangbao","4","579"
"12288","张北县","zhangbei","4","579"
"12289","怀安县","huaian","4","579"
"12290","怀来县","huailai","4","579"
"12291","桥东区","qiaodong","4","579"
"12292","桥西区","qiaoxi","4","579"
"12293","沽源县","guyuan","4","579"
"12294","涿鹿县","lu","4","579"
"12295","蔚县","wei","4","579"
"12296","赤城县","chicheng","4","579"
"12297","阳原县","yangyuan","4","579"
"12298","丰宁满族自治县","fengningmanzuzizhi","4","580"
"12299","兴隆县","xinglong","4","580"
"12300","双滦区","shuangluan","4","580"
"12301","围场满族蒙古族自治县","weichangmanzumengguzuzizhi","4","580"
"12302","宽城满族自治县","kuanchengmanzuzizhi","4","580"
"12303","平泉县","pingquan","4","580"
"12304","承德县","chengde","4","580"
"12305","滦平县","luanping","4","580"
"12306","隆化县","longhua","4","580"
"12307","鹰手营子矿区","yingshouyingzikuang","4","580"
"12308","冀州市","jizhou","4","583"
"12309","安平县","anping","4","583"
"12310","故城县","gucheng","4","583"
"12311","景县","jing","4","583"
"12312","枣强县","zaoqiang","4","583"
"12313","桃城区","taocheng","4","583"
"12314","武强县","wuqiang","4","583"
"12315","武邑县","wuyi","4","583"
"12316","深州市","shenzhou","4","583"
"12317","阜城县","fucheng","4","583"
"12318","饶阳县","raoyang","4","583"
"12319","三河市","sanhe","4","582"
"12320","固安县","guan","4","582"
"12321","大厂回族自治县","dachanghuizuzizhi","4","582"
"12322","大城县","dacheng","4","582"
"12323","安次区","anci","4","582"
"12324","广阳区","guangyang","4","582"
"12325","文安县","wenan","4","582"
"12326","永清县","yongqing","4","582"
"12327","霸州市","bazhou","4","582"
"12328","香河县","xianghe","4","582"
"12329","东光县","dongguang","4","581"
"12330","任丘市","renqiu","4","581"
"12331","南皮县","nanpi","4","581"
"12332","吴桥县","wuqiao","4","581"
"12333","孟村回族自治县","mengcunhuizuzizhi","4","581"
"12334","新华区","xinhua","4","581"
"12335","沧县","cang","4","581"
"12336","河间市","hejian","4","581"
"12337","泊头市","botou","4","581"
"12338","海兴县","haixing","4","581"
"12339","献县","xian","4","581"
"12340","盐山县","yanshan","4","581"
"12341","肃宁县","suning","4","581"
"12342","运河区","yunhe","4","581"
"12343","青县","qing","4","581"
"12344","黄骅市","huang","4","581"
"12345","万柏林区","wanbailin","4","584"
"12346","古交市","gujiao","4","584"
"12347","娄烦县","loufan","4","584"
"12348","小店区","xiaodian","4","584"
"12349","尖草坪区","jiancaoping","4","584"
"12350","晋源区","jinyuan","4","584"
"12351","杏花岭区","xinghualing","4","584"
"12352","清徐县","qingxu","4","584"
"12353","迎泽区","yingze","4","584"
"12354","阳曲县","yangqu","4","584"
"12355","南郊区","nanjiao","4","585"
"12356","城区","cheng","4","585"
"12357","大同县","datong","4","585"
"12358","天镇县","tianzhen","4","585"
"12359","左云县","zuoyun","4","585"
"12360","广灵县","guangling","4","585"
"12361","新荣区","xinrong","4","585"
"12362","浑源县","hunyuan","4","585"
"12363","灵丘县","lingqiu","4","585"
"12364","矿区","kuang","4","585"
"12365","阳高县","yanggao","4","585"
"12366","城区","cheng","4","586"
"12367","平定县","pingding","4","586"
"12368","盂县","yu","4","586"
"12369","矿区","kuang","4","586"
"12370","郊区","jiao","4","586"
"12371","城区","cheng","4","587"
"12372","壶关县","huguan","4","587"
"12373","屯留县","tunliu","4","587"
"12374","平顺县","pingshun","4","587"
"12375","武乡县","wuxiang","4","587"
"12376","沁县","qin","4","587"
"12377","沁源县","qinyuan","4","587"
"12378","潞城市","lucheng","4","587"
"12379","襄垣县","xiangyuan","4","587"
"12380","郊区","jiao","4","587"
"12381","长子县","changzi","4","587"
"12382","长治县","changzhi","4","587"
"12383","黎城县","licheng","4","587"
"12384","城区","cheng","4","588"
"12385","沁水县","qinshui","4","588"
"12386","泽州县","zezhou","4","588"
"12387","阳城县","yangcheng","4","588"
"12388","陵川县","lingchuan","4","588"
"12389","高平市","gaoping","4","588"
"12390","右玉县","youyu","4","589"
"12391","山阴县","shanyin","4","589"
"12392","平鲁区","pinglu","4","589"
"12393","应县","ying","4","589"
"12394","怀仁县","huairen","4","589"
"12395","朔城区","shuocheng","4","589"
"12396","介休市","jiexiu","4","590"
"12397","和顺县","heshun","4","590"
"12398","太谷县","taigu","4","590"
"12399","寿阳县","shouyang","4","590"
"12400","左权县","zuoquan","4","590"
"12401","平遥县","pingyao","4","590"
"12402","昔阳县","xiyang","4","590"
"12403","榆次区","yuci","4","590"
"12404","榆社县","yushe","4","590"
"12405","灵石县","lingshi","4","590"
"12406","祁县","qi","4","590"
"12407","万荣县","wanrong","4","591"
"12408","临猗县","lin","4","591"
"12409","垣曲县","yuanqu","4","591"
"12410","夏县","xia","4","591"
"12411","平陆县","pinglu","4","591"
"12412","新绛县","xin","4","591"
"12413","永济市","yongji","4","591"
"12414","河津市","hejin","4","591"
"12415","盐湖区","yanhu","4","591"
"12416","稷山县","shan","4","591"
"12417","绛县","","4","591"
"12418","芮城县","cheng","4","591"
"12419","闻喜县","wenxi","4","591"
"12420","五台县","wutai","4","592"
"12421","五寨县","wuzhai","4","592"
"12422","代县","dai","4","592"
"12423","保德县","baode","4","592"
"12424","偏关县","pianguan","4","592"
"12425","原平市","yuanping","4","592"
"12426","宁武县","ningwu","4","592"
"12427","定襄县","dingxiang","4","592"
"12428","岢岚县","","4","592"
"12429","忻府区","xinfu","4","592"
"12430","河曲县","hequ","4","592"
"12431","神池县","shenchi","4","592"
"12432","繁峙县","fanzhi","4","592"
"12433","静乐县","jingle","4","592"
"12434","乡宁县","xiangning","4","593"
"12435","侯马市","houma","4","593"
"12436","古县","gu","4","593"
"12437","吉县","ji","4","593"
"12438","大宁县","daning","4","593"
"12439","安泽县","anze","4","593"
"12440","尧都区","yaodu","4","593"
"12441","曲沃县","quwo","4","593"
"12442","永和县","yonghe","4","593"
"12443","汾西县","fenxi","4","593"
"12444","洪洞县","hongdong","4","593"
"12445","浮山县","fushan","4","593"
"12446","翼城县","yicheng","4","593"
"12447","蒲县","pu","4","593"
"12448","襄汾县","xiangfen","4","593"
"12449","隰县","","4","593"
"12450","霍州市","huozhou","4","593"
"12451","中阳县","zhongyang","4","594"
"12452","临县","lin","4","594"
"12453","交口县","jiaokou","4","594"
"12454","交城县","jiaocheng","4","594"
"12455","兴县","xing","4","594"
"12456","孝义市","xiaoyi","4","594"
"12457","岚县","","4","594"
"12458","文水县","wenshui","4","594"
"12459","方山县","fangshan","4","594"
"12460","柳林县","liulin","4","594"
"12461","汾阳市","fenyang","4","594"
"12462","石楼县","shilou","4","594"
"12463","离石区","lishi","4","594"
"12464","和林格尔县","helingeer","4","595"
"12465","回民区","huimin","4","595"
"12466","土默特左旗","tumotezuoqi","4","595"
"12467","托克托县","tuoketuo","4","595"
"12468","武川县","wuchuan","4","595"
"12469","清水河县","qingshuihe","4","595"
"12470","玉泉区","yuquan","4","595"
"12471","赛罕区","saihan","4","595"
"12472","东河区","donghe","4","596"
"12473","九原区","jiuyuan","4","596"
"12474","固阳县","guyang","4","596"
"12475","土默特右旗","tumoteyouqi","4","596"
"12476","昆都仑区","kundulun","4","596"
"12477","白云矿区","baiyunkuang","4","596"
"12478","石拐区","shiguai","4","596"
"12479","达尔罕茂明安联合旗","daerhanmaominganlianheqi","4","596"
"12480","乌达区","wuda","4","597"
"12481","海勃湾区","haibowan","4","597"
"12482","海南区","hainan","4","597"
"12483","元宝山区","yuanbaoshan","4","598"
"12484","克什克腾旗","keshiketengqi","4","598"
"12485","喀喇沁旗","kalaqinqi","4","598"
"12486","宁城县","ningcheng","4","598"
"12487","巴林右旗","balinyouqi","4","598"
"12488","巴林左旗","balinzuoqi","4","598"
"12489","敖汉旗","aohanqi","4","598"
"12490","松山区","songshan","4","598"
"12491","林西县","linxi","4","598"
"12492","红山区","hongshan","4","598"
"12493","翁牛特旗","wengniuteqi","4","598"
"12494","阿鲁科尔沁旗","alukeerqinqi","4","598"
"12495","奈曼旗","naimanqi","4","599"
"12496","库伦旗","kulunqi","4","599"
